frame,play,id,x1,y1,w,h,1,-1,-1,-1
1820,3,30,438.9833135,249.3115972,64.43757135,162.6376364,1,-1,-1,-1
1821,3,30,436.7782686,249.6235865,63.36170091,159.8887767,1,-1,-1,-1
1822,3,30,437.2990594,250.0029683,65.14104461,164.2208226,1,-1,-1,-1
1823,3,30,437.6559017,250.6004558,65.56682377,165.312258,1,-1,-1,-1
1824,3,30,437.89301,250.7392303,65.84276365,165.9421369,1,-1,-1,-1
1825,3,30,438.190673,251.0060501,65.48970063,165.2965786,1,-1,-1,-1
1826,3,30,439.2346563,250.0914155,63.94509943,161.7051268,1,-1,-1,-1
1827,3,30,440.1790467,250.4562417,62.49649276,158.6675746,1,-1,-1,-1
1828,3,30,441.2405485,251.5190204,61.09493762,155.7964238,1,-1,-1,-1
1829,3,30,443.2233392,252.073376,62.52743403,160.1206951,1,-1,-1,-1
